uid,sid
9578,6670
9578,7135
9578,6953
9578,6953
9578,1832
9578,19128
9578,10184
9578,6069
9578,3340
9579,16353
9579,2747
9579,1626
9579,11201
9579,8494
9580,8678
9580,19928
9580,9580
9580,1621
9581,4287
9581,6030
9581,19443
9581,9986
9581,5828
9581,5828
9581,10850
9582,6903
9582,2192
9582,6682
9582,6625
9582,12882
9583,15085
9583,6987
9583,12878
9583,18731
9584,14258
9584,9415
9584,1925
9584,7652
9585,9466
9585,13944
9585,7388
9585,10239
9586,8886
9586,13319
9586,7781
9586,4529
9586,13325
9586,2601
9586,16135
9586,12760
9587,1685
9587,17636
9587,3688
9587,993
9588,3970
9588,10959
9588,17430
9588,17029
9589,19670
9589,14029
9589,5979
9589,20662
9590,10921
9590,20598
9590,7723
9590,13664
9591,3553
9591,9238
9591,1418
9591,2781
9591,6852
9592,4604
9592,5134
9592,19506
9592,3428
9592,1682
9592,5893
9592,15886
9592,6047
9593,15495
9593,19800
9593,6616
9593,10491
9594,16541
9594,1484
9594,3649
9594,9671
9594,2977
9594,20110
9594,16036
9594,693
9595,4156
9595,18683
9595,11712
9595,12799
9596,19417
9596,18242
9596,4209
9596,86
9597,1531
9597,11264
9597,5383
9597,17309
9598,3715
9598,5323
9598,20610
9598,4222
9599,20559
9599,5857
9599,19765
9599,446
9600,13210
9600,9927
9600,8480
9600,7166
9600,16974
9600,12071
9600,19718
9600,18863
9600,8005
9600,955
9600,13263
9600,7423
9600,6501
9600,5985
9600,20492
9600,3207
9600,2566
9600,14245
9600,12764
9600,846
9600,9971
9600,19975
9600,15934
9600,7465
9600,9051
9600,9328
9600,6417
9600,19350
9600,6764
9600,18213
9600,3106
9600,2837
9600,5100
9600,374
9600,16886
9600,17750
9600,8213
9600,17404
9600,13171
9600,10635
9600,5132
9600,6531
9600,6220
9600,16858
9600,17975
9600,6764
9600,6344
9600,616
9600,5633
9600,14633
9600,12760
9600,797
9600,13538
9600,13018
9600,13948
9600,996
9600,18784
9600,5921
9600,36
9600,16147
9600,8546
9600,12069
9600,4680
9600,17813
9600,5758
9600,15011
9600,18653
9600,18629
9600,11968
9600,11648
9600,8034
9600,17123
9600,16462
9600,10774
9600,16518
9600,4473
9600,11549
9600,19510
9600,20096
9601,13280
9601,6115
9601,15619
9601,19482
9601,614
9601,6960
9601,12296
9601,17078
9601,5761
9601,3376
9601,4520
9601,8742
9601,15907
9601,4753
9601,11443
9601,12149
9601,230
9601,13771
9601,16302
9601,18451
9601,10262
9601,16072
9601,12398
9601,18308
9601,8275
9602,12945
9602,12941
9602,16185
9602,17129
9602,20572
9603,7937
9603,13138
9603,3953
9603,7015
9604,2759
9604,18744
9604,330
9604,873
9604,18034
9604,5623
9604,10223
9604,16008
9605,18642
9605,14174
9605,11974
9605,2027
9605,3110
9605,19278
9605,16774
9605,15491
9606,18852
9606,544
9606,1255
9606,19233
9607,8930
9607,16315
9607,19794
9607,6521
9608,14845
9608,4712
9608,14769
9608,5694
9609,16761
9609,13341
9609,69
9609,3374
9610,2567
9610,5131
9610,19298
9610,5843
9611,12744
9611,18642
9611,13322
9611,14910
9611,17928
9611,14724
9612,92
9612,11241
9612,6087
9612,2571
9612,10592
9612,18313
9612,2171
9612,14409
9613,1896
9613,11308
9613,8933
9613,7518
9613,19956
9613,11820
9614,10145
9614,7651
9614,19058
9614,19058
9614,11580
9614,12254
9614,12254
9615,13
9615,18382
9615,5388
9615,9012
9616,5953
9616,9340
9616,7699
9616,5180
9617,5828
9617,10850
9617,5828
9617,5828
9617,8930
9617,18590
9617,17876
9618,11051
9618,12249
9618,5966
9618,10000
9618,19870
9618,6541
9618,15390
9618,4099
9619,4392
9619,15447
9619,15571
9619,9182
9619,19224
9619,13263
9619,15794
9619,19472
9619,3311
9619,11504
9620,14985
9620,11343
9620,9872
9620,14163
9621,11574
9621,5390
9621,19058
9621,11734
9622,7652
9622,5104
9622,18076
9622,11241
9622,14101
9623,16683
9623,18680
9623,2725
9623,9938
9624,14077
9624,4596
9624,15662
9624,6206
9624,4808
9624,18642
9624,12471
9624,14856
9624,5041
9624,19873
9624,8930
9624,3654
9625,14287
9625,5880
9625,20299
9625,18395
9626,10284
9626,1120
9626,6205
9626,11215
9627,9573
9627,15641
9627,16159
9627,15262
9628,10145
9628,10999
9628,20368
9628,16327
9628,1504
9628,18967
9628,2196
9628,4147
9628,4251
9628,16538
9628,10698
9629,7651
9629,18642
9629,15090
9629,19709
9630,2968
9630,2196
9630,307
9630,3211
9630,408
9630,15845
9630,1404
9630,5138
9630,20390
9630,7685
9630,6664
9631,6866
9631,16093
9631,1911
9631,19076
9632,5390
9632,9790
9632,5298
9632,3712
9633,17243
9633,2387
9633,11357
9633,15824
9634,16760
9634,17913
9634,11984
9634,8005
9634,8005
9634,2840
9634,14892
9634,8005
9634,15491
9634,11847
9634,5180
9634,19192
9634,10443
9635,11653
9635,9428
9635,8371
9635,2868
9635,9896
9635,6933
9635,20323
9635,16249
9636,18568
9636,14030
9636,15742
9636,15712
9636,8635
9637,9552
9637,5373
9637,6123
9637,19521
9638,84
9638,17225
9638,20557
9638,20374
9639,7046
9639,5694
9639,5694
9639,5694
9640,14888
9640,16698
9640,11854
9640,9917
9640,8387
9641,14640
9641,11304
9641,19728
9641,7485
9641,18834
9641,4058
9642,12882
9642,11531
9642,20402
9642,5385
9642,4222
9642,2111
9642,1029
9642,9187
9642,4529
9642,18211
9642,5686
9642,18560
9642,3089
9642,4555
9642,20274
9642,17844
9642,13914
9642,17672
9642,5778
9642,19929
9642,13814
9642,12955
9642,7537
9642,16856
9643,16820
9643,17916
9643,13648
9643,252
9643,5975
9643,5828
9643,13715
9643,1572
9644,13538
9644,16518
9644,10036
9644,5097
9645,20054
9645,7184
9645,15639
9645,5565
9646,13016
9646,16092
9646,4811
9646,8455
9647,15998
9647,8930
9647,3979
9647,2027
9648,1926
9648,10222
9648,13601
9648,14198
9648,13343
9648,7685
9648,14985
9648,7278
9648,19035
9648,13051
9648,4467
9648,14285
9648,4968
9648,14273
9648,6822
9648,5052
9648,16682
9648,17953
9649,8850
9649,8331
9649,1564
9649,15764
9650,8930
9650,19365
9650,7792
9650,12462
9651,5795
9651,19990
9651,16531
9651,11837
9651,335
9651,4613
9651,6094
9652,6600
9652,2861
9652,13584
9652,20461
9652,12488
9652,12479
9652,17700
9652,19
9652,14211
9652,6261
9653,12838
9653,12838
9653,14847
9653,3951
9653,2972
9653,7774
9653,19349
9653,17196
9654,5390
9654,11574
9654,12882
9654,9102
9655,10757
9655,10556
9655,16142
9655,3444
9655,15622
9656,7774
9656,7684
9656,9182
9656,13571
9656,3091
9656,13633
9656,9112
9656,11137
9656,9570
9656,18001
9656,4934
9656,18642
9656,4623
9656,19983
9656,10741
9657,3979
9657,18642
9657,8426
9657,6498
9657,4847
9657,12744
9658,11986
9658,5344
9658,5390
9658,7679
9659,19209
9659,19787
9659,9504
9659,8964
9660,19702
9660,15107
9660,10797
9660,16165
9661,16191
9661,8621
9661,17781
9661,2262
9661,9773
9661,6438
9661,18122
9661,17202
9662,12523
9662,11788
9662,16841
9662,20368
9662,15294
9662,20552
9662,12322
9662,130
9663,19794
9663,2012
9663,2082
9663,11018
9663,5800
9664,10280
9664,4529
9664,11653
9664,5803
9664,9461
9664,9116
9664,16400
9664,2726
9665,19440
9665,14686
9665,16124
9665,13864
9665,16049
9665,19714
9665,10823
9665,15267
9665,13740
9665,11745
9665,7856
9665,12760
9665,472
9665,17107
9665,3563
9665,19994
9665,6203
9665,15107
9666,10526
9666,16394
9666,6248
9666,8997
9667,2562
9667,8005
9667,5304
9667,12540
9667,10513
9667,17943
9667,8005
9667,19795
9668,18544
9668,8037
9668,4559
9668,12882
9669,5828
9669,5828
9669,10850
9669,10850
9669,16670
9670,9187
9670,5803
9670,4667
9670,18642
9670,17286
9671,16315
9671,12230
9671,13421
9671,9065
9672,3939
9672,6674
9672,15622
9672,11162
9673,6396
9673,2597
9673,2597
9673,1978
9674,16531
9674,1581
9674,20076
9674,1682
9675,12065
9675,10193
9675,9336
9675,11162
9676,20060
9676,7806
9676,6002
9676,12332
9676,10729
9676,20026
9677,2348
9677,1241
9677,10145
9677,17127
9678,12101
9678,10145
9678,20610
9678,19670
9679,17150
9679,16617
9679,19166
9679,14206
9680,17798
9680,19744
9680,13388
9680,11289
9681,4060
9681,12661
9681,9863
9681,5565
9681,15480
9681,2211
9681,14190
9681,6431
9681,15774
9681,14886
9681,3363
9681,14818
9681,5207
9681,8947
9681,3176
9681,19035
9681,11294
9681,17085
9681,5462
9681,17141
9681,9415
9681,11874
9681,13464
9681,17382
9681,10496
9681,12093
9681,13095
9681,2525
9681,8579
9681,4261
9681,5068
9681,16196
9681,6169
9681,4946
9681,11821
9681,12630
9681,7236
9681,13666
9681,2260
9681,11836
9681,2260
9681,5462
9681,3894
9681,15033
9681,26
9681,6756
9681,14346
9681,2720
9681,20452
9681,13470
9681,10873
9681,17046
9681,526
9681,14818
9681,144
9681,1600
9681,10416
9681,11633
9681,844
9681,4542
9681,10151
9681,4352
9681,19107
9681,19833
9681,800
9681,14583
9681,10404
9681,6222
9681,14478
9681,5152
9681,11435
9681,16192
9681,12561
9681,4669
9681,18238
9681,3333
9681,7949
9681,2199
9681,14258
9681,494
9681,13841
9681,5694
9681,18309
9681,2523
9681,20605
9681,13762
9681,19317
9681,19367
9681,10594
9681,7285
9681,4198
9681,9787
9681,5388
9681,16146
9681,11574
9681,5390
9681,2981
9681,15089
9681,2137
9681,3343
9681,11234
9681,2199
9681,5084
9681,3779
9681,10363
9681,15223
9681,13172
9681,16822
9681,11855
9681,5298
9681,3712
9681,10627
9682,4213
9682,1122
9682,5301
9682,19472
9682,2307
9682,3893
9682,12178
9682,8626
9682,8626
9682,7965
9682,4342
9682,15398
9682,7123
9682,6601
9682,11923
9682,1044
9682,19565
9682,8021
9682,6864
9682,6488
9683,17568
9683,4559
9683,8194
9683,12481
9684,16978
9684,4153
9684,20169
9684,16741
9684,7184
9685,18724
9685,8108
9685,19794
9685,9490
9686,1944
9686,1053
9686,9034
9686,5385
9686,1097
9686,19245
9686,4900
9686,2138
9686,12353
9686,5250
9686,8972
9686,17626
9687,19864
9687,8930
9687,17919
9687,15447
9687,12543
9688,7384
9688,14492
9688,14729
9688,7919
9689,2997
9689,10914
9689,8496
9689,6467
9690,7970
9690,7026
9690,4325
9690,4744
9690,10592
9690,17246
9690,14478
9691,4800
9691,84
9691,6600
9691,2861
9692,2314
9692,4222
9692,19058
9692,19058
9692,16327
9692,1896
9692,11308
9692,8933
9692,11393
9692,19891
9692,16686
9692,1622
9692,14479
9692,12254
9693,20667
9693,7919
9693,20012
9693,14892
9694,5844
9694,10067
9694,13228
9694,17796
9694,1346
9694,464
9694,6642
9694,14060
9694,6030
9694,10145
9694,10611
9694,8799
9694,17687
9695,13016
9695,3715
9695,19058
9695,17218
9696,2779
9696,1751
9696,4245
9696,9516
9696,14761
9697,4686
9697,16672
9697,9547
9697,17911
9698,11479
9698,1005
9698,3320
9698,14198
9698,3904
9698,2968
9699,4559
9699,16821
9699,14624
9699,15493
9700,14082
9700,19905
9700,10988
9700,2572
9701,15850
9701,13937
9701,13323
9701,18278
9702,2387
9702,9872
9702,12187
9702,12508
9703,13970
9703,15764
9703,1547
9703,8362
9703,18598
9703,16778
9703,12009
9703,2818
9703,14449
9703,6581
9703,15986
9703,10518
9703,8114
9704,16974
9704,9538
9704,4127
9704,19036
9705,4058
9705,3723
9705,15349
9705,13342
9705,20323
9706,17743
9706,11310
9706,19144
9706,12386
9707,15160
9707,8634
9707,19849
9707,4297
9708,16306
9708,10129
9708,2483
9708,2375
9708,7412
9708,13821
9709,10145
9709,9461
9709,17846
9709,11596
9709,15794
9709,15512
9710,19322
9710,10827
9710,2752
9710,12965
9710,2169
9710,16021
9711,7020
9711,16969
9711,8268
9711,16895
9711,8367
9712,20368
9712,15868
9712,2687
9712,9684
9713,16944
9713,4497
9713,18751
9713,2034
9713,6065
9714,2180
9714,12807
9714,10548
9714,9530
9715,2514
9715,10280
9715,1216
9715,18239
9715,13210
9715,17262
9716,5800
9716,3983
9716,12222
9716,19825
9716,8858
9717,12085
9717,76
9717,2196
9717,5602
9717,14795
9717,16316
9717,2483
9717,14376
9718,12734
9718,18396
9718,18164
9718,10095
9719,10921
9719,20598
9719,13664
9719,4701
9719,10951
9719,11318
9719,18657
9720,5973
9720,17023
9720,1624
9720,20340
9720,9553
9721,14842
9721,17309
9721,14818
9721,11405
9721,2026
9721,17309
9721,17309
9721,4198
9721,5462
9721,18338
9721,11405
9721,15336
9721,18366
9721,9967
9721,17309
9721,16242
9721,7359
9721,13153
9721,19934
9721,4269
9721,5440
9721,2766
9721,10181
9721,13177
9721,13057
9721,14539
9721,15973
9721,9101
9721,2245
9721,13748
9721,19000
9722,5623
9722,19936
9722,11504
9722,5486
9722,12483
9722,16249
9722,7583
9722,16573
9722,18719
9723,19417
9723,11309
9723,12912
9723,13319
9723,14954
9723,2302
9723,13117
9723,14428
9724,17107
9724,17784
9724,2209
9724,12230
9724,15742
9724,19037
9725,12357
9725,10151
9725,348
9725,496
9726,5260
9726,14077
9726,3902
9726,9794
9726,3902
9726,11258
9726,1239
9726,8754
9727,5828
9727,19349
9727,5828
9727,15459
9727,10850
9728,17952
9728,2965
9728,7583
9728,17846
9728,17023
9728,8421
9728,12694
9728,16134
9728,7213
9729,6904
9729,6904
9729,2194
9729,4802
9730,10833
9730,9468
9730,15657
9730,4252
9730,1221
9730,1762
9730,18741
9730,20208
9730,12640
9731,11975
9731,5828
9731,19644
9731,11370
9731,3365
9731,13736
9731,1257
9731,4147
9731,7048
9731,19058
9732,1093
9732,9965
9732,16159
9732,12301
9732,6441
9732,695
9732,2541
9732,6849
9732,13469
9732,14775
9732,1085
9732,14745
9733,6064
9733,15453
9733,13548
9733,5213
9734,19058
9734,10145
9734,4667
9734,3990
9734,14862
9735,16807
9735,15107
9735,12712
9735,8076
9736,11746
9736,10000
9736,4711
9736,5078
9736,3897
9736,6014
9736,3897
9736,17141
9736,3872
9736,19892
9736,12369
9736,15212
9736,10000
9736,15184
9737,5271
9737,4378
9737,4493
9737,14770
9738,2196
9738,9711
9738,7401
9738,7401
9738,2501
9738,16520
9739,33
9739,18266
9739,12945
9739,16327
9739,20388
9739,7900
9740,6991
9740,8834
9740,3647
9740,2027
9740,15542
9740,1093
9740,9244
9740,4692
9740,15448
9740,11433
9740,8723
9740,16542
9740,20107
9740,17667
9740,15338
9740,19821
9740,955
9740,16141
9740,10036
9740,11920
9741,6707
9741,14287
9741,19472
9741,14258
9742,15409
9742,6179
9742,12285
9742,2840
9742,12935
9742,10637
9742,3174
9742,1863
9742,4529
9742,307
9742,14985
9742,5781
9742,20130
9742,19695
9742,7637
9743,13664
9743,9633
9743,20226
9743,15240
9743,2880
9744,14798
9744,16156
9744,18852
9744,20287
9744,8282
9744,414
9744,21
9744,13290
9744,19080
9744,4559
9744,3249
9744,2083
9744,17040
9744,7811
9744,9431
9744,8632
9744,16569
9745,8005
9745,10280
9745,15080
9745,16856
9745,9666
9745,15466
9745,1083
9745,16996
9746,16499
9746,4598
9746,13648
9746,1447
9747,18642
9747,1400
9747,1830
9747,13552
9748,17850
9748,11304
9748,1351
9748,11520
9748,4147
9748,14184
9748,19808
9748,15585
9749,13573
9749,2212
9749,18397
9749,6963
9749,15906
9749,17656
9749,12650
9750,6497
9750,1150
9750,6497
9750,12136
9751,5330
9751,8405
9751,6692
9751,16504
9752,3613
9752,6844
9752,9172
9752,14886
9753,18642
9753,5298
9753,3712
9753,16068
9754,13541
9754,15618
9754,2967
9754,1719
9755,10597
9755,20519
9755,6123
9755,9187
9755,11136
9755,9316
9755,7919
9756,15727
9756,5180
9756,19469
9756,13410
9756,14465
9757,7485
9757,13469
9757,15584
9757,11610
9758,10000
9758,10000
9758,7868
9758,19870
9758,19870
9758,147
9758,15491
9758,18639
9758,5390
9758,5298
9758,5298
9758,5298
9758,7345
9758,2580
9758,4987
9758,7667
9758,8335
9758,18104
9758,12164
9758,12164
9758,613
9758,4627
9758,14198
9758,3622
9758,8450
9758,5370
9758,12437
9758,6179
9758,7184
9758,19346
9758,1193
9758,19323
9758,15611
9758,15611
9758,3174
9758,2515
9758,13527
9758,19538
9758,3893
9758,6905
9758,8534
9758,8946
9758,8945
9758,7076
9758,19922
9759,10338
9759,8720
9759,19953
9759,20282
9759,7684
9759,20506
9759,19794
9759,3163
9759,20566
9759,1760
9759,10595
9759,12774
9760,8844
9760,10671
9760,14747
9760,8699
9761,1010
9761,16004
9761,16004
9761,16004
9761,6471
9761,2178
9761,11658
9761,8034
9762,17162
9762,20094
9762,19058
9762,19058
9763,1935
9763,8687
9763,1834
9763,20014
9763,9503
9763,815
9763,18268
9763,15546
9763,19208
9763,17504
9763,7511
9763,3765
9763,7233
9763,18834
9763,14638
9763,407
9763,16511
9763,10273
9763,5340
9763,16669
9763,17402
9763,15030
9763,7636
9763,17641
9763,19256
9763,13027
9763,5856
9763,17132
9763,7484
9763,17232
9763,3976
9764,19225
9764,11168
9764,19482
9764,8494
9764,7263
9764,19058
9764,5298
9764,3712
9764,13049
9764,16208
9764,20236
9765,6736
9765,5695
9765,8490
9765,15480
9765,17119
9766,18478
9766,17943
9766,18456
9766,8242
9767,13098
9767,2211
9767,12449
9767,3086
9768,16273
9768,12049
9768,9789
9768,6734
9768,19564
9769,15615
9769,9461
9769,7583
9769,4559
9769,12882
9769,5385
9769,20153
9770,20643
9770,19383
9770,13996
9770,20216
9770,3556
9771,20051
9771,15811
9771,2027
9771,19808
9772,18624
9772,2766
9772,1665
9772,13057
9772,10932
9772,13782
9773,20473
9773,14054
9773,4303
9773,12508
9774,17095
9774,15562
9774,16020
9774,10556
9774,10382
9774,1124
9774,11164
9775,14477
9775,12838
9775,17955
9775,3951
9776,9453
9776,19105
9776,17945
9776,147
9777,15621
9777,12475
9777,584
9777,7769
9778,13469
9778,13782
9778,5686
9778,6491
9779,14845
9779,13441
9779,3656
9779,19161
9780,13699
9780,8209
9780,3648
9780,15014
9780,15419
9780,6520
9781,7919
9781,2277
9781,15927
9781,3018
9781,16899
9781,4006
9782,17398
9782,20238
9782,5072
9782,7302
9782,4006
9782,14163
9782,16760
9782,18577
9782,1811
9782,19948
9783,12838
9783,15089
9783,7684
9783,11362
9784,18227
9784,15278
9784,3202
9784,11082
9784,19856
9784,8005
9784,12176
9784,13786
9784,16449
9784,15381
9784,12604
9784,14260
9784,10356
9784,8813
9784,11301
9785,5298
9785,7184
9785,3712
9785,15107
9785,19058
9785,9461
9785,5803
9785,17107
9786,15011
9786,15782
9786,19876
9786,533
9786,16273
9786,8583
9786,15678
9786,13069
9787,12035
9787,4808
9787,8930
9787,2590
9788,6460
9788,7098
9788,20675
9788,10067
9789,8597
9789,14950
9789,16273
9789,15107
9790,20042
9790,15586
9790,2972
9790,19349
9790,9182
9790,11258
9790,11047
9790,13708
9790,10454
9790,9130
9790,294
9790,10608
9791,14761
9791,12043
9791,5779
9791,17306
9792,18924
9792,7747
9792,5803
9792,14174
9793,4806
9793,4806
9793,4808
9793,17805
9794,6317
9794,8987
9794,8463
9794,14449
9795,13920
9795,15394
9795,20152
9795,9858
9796,14729
9796,8530
9796,5390
9796,14576
9797,6627
9797,14077
9797,12676
9797,12360
9798,16292
9798,13092
9798,17916
9798,6904
9799,16845
9799,10880
9799,9695
9799,19885
9800,8930
9800,4494
9800,17052
9800,5686
9801,9961
9801,152
9801,15008
9801,339
9802,12268
9802,16833
9802,18765
9802,462
9802,15834
9802,6111
9803,19772
9803,2217
9803,16419
9803,5486
9803,19551
9803,5828
9803,20006
9804,11168
9804,1122
9804,12939
9804,5880
9804,16760
9804,7652
9804,9737
9804,13499
9804,13388
9804,7233
9804,13730
9805,17144
9805,15794
9805,4934
9805,13914
9806,3266
9806,11318
9806,13795
9806,14583
9806,14258
9806,2199
9806,1887
9806,14985
9806,6904
9806,992
9806,2967
9806,16053
9806,17543
9806,14745
9806,13327
9806,9314
9806,9314
9807,5727
9807,1632
9807,14297
9807,11811
9808,432
9808,15817
9808,5279
9808,10026
9809,17337
9809,19058
9809,16327
9809,17807
9810,10513
9810,19004
9810,16760
9810,14517
9810,18577
9810,8234
9810,7457
9811,20470
9811,3535
9811,14551
9811,1601
9812,178
9812,13016
9812,13989
9812,13300
9813,16869
9813,11233
9813,6086
9813,10888
9813,8837
9813,4465
9813,16978
9813,4987
9814,10945
9814,17053
9814,2541
9814,9434
9814,12882
9814,4559
9814,8130
9815,7144
9815,17984
9815,20483
9815,14756
9816,11088
9816,5440
9816,12915
9816,17023
9817,8998
9817,19224
9817,18720
9817,13914
9817,14717
9817,10145
9817,1453
9818,4033
9818,1533
9818,8869
9818,14813
9819,18945
9819,13757
9819,13899
9819,7573
9819,11596
9819,17546
9819,15491
9819,20153
9819,2387
9819,2910
9819,18413
9819,3393
9820,3990
9820,8888
9820,1760
9820,816
9821,1347
9821,1669
9821,8711
9821,9028
9821,12290
9821,7669
9821,20196
9821,16649
9821,14418
9821,4906
9821,20161
9821,8812
9822,6763
9822,13330
9822,20290
9822,8903
9822,19303
9823,748
9823,12693
9823,5405
9823,13469
9824,13883
9824,14154
9824,7259
9824,3562
9824,18462
9824,7919
9824,19714
9824,6514
9824,19012
9824,7353
9824,15729
9824,9206
9824,17244
9824,8231
9824,11129
9824,15812
9824,20131
9824,13076
9824,4965
9824,8383
9824,6975
9824,10392
9824,18276
9824,18734
9824,9013
9824,42
9824,6847
9824,1828
9824,5175
9824,3208
9824,7080
9824,1164
9824,5939
9824,15484
9824,20134
9824,13162
9824,8978
9824,3872
9824,12459
9824,7307
9824,20197
9824,16463
9824,7723
9824,6994
9824,19882
9824,1442
9824,7741
9824,239
9824,7636
9824,11822
9825,15976
9825,12829
9825,15405
9825,17202
9826,10789
9826,9182
9826,5576
9826,9463
9827,1029
9827,10145
9827,11531
9827,19670
9828,10784
9828,2528
9828,19472
9828,7384
9829,1193
9829,7278
9829,18688
9829,9848
9829,3613
9829,20222
9830,17075
9830,18230
9830,7728
9830,4603
9831,13648
9831,1626
9831,7386
9831,8881
9832,4559
9832,12882
9832,11343
9832,13522
9833,15774
9833,10067
9833,9071
9833,9071
9833,6146
9833,5231
9833,5231
9833,8244
9833,9028
9833,12
9833,20622
9833,9442
9833,4805
9833,20427
9833,11267
9834,2590
9834,2142
9834,18730
9834,19127
9835,2242
9835,56
9835,20571
9835,2314
9835,8559
9835,10424
9835,3474
9835,18199
9835,6203
9836,18403
9836,5324
9836,14565
9836,15345
9837,4808
9837,19670
9837,7217
9837,13210
9837,15393
9837,5526
9837,10856
9837,14910
9837,10145
9837,9461
9837,12882
9837,12744
9837,15910
9837,15622
9837,9862
9837,17229
9838,6323
9838,12214
9838,11984
9838,20646
9839,12324
9839,16112
9839,7015
9839,4316
9839,13138
9839,7428
9839,268
9840,20520
9840,14267
9840,18645
9840,9667
9840,3855
9840,17780
9840,18624
9841,11388
9841,2362
9841,13232
9841,872
9841,18333
9842,13656
9842,2691
9842,12317
9842,4667
9842,2160
9842,8022
9842,16301
9842,2545
9842,10302
9842,15794
9842,16323
9842,1311
9842,18538
9842,12221
9842,20617
9842,19848
9842,16247
9842,17494
9842,211
9842,19391
9842,18890
9842,10271
9842,19772
9842,7097
9842,14856
9842,17670
9842,19707
9842,3807
9842,3349
9842,20210
9842,19309
9842,8721
9842,16893
9842,4830
9842,589
9842,19185
9842,2371
9842,6330
9843,12375
9843,19882
9843,4271
9843,3147
9843,5372
9843,19731
9843,1560
9843,15484
9843,9560
9843,10623
9843,6386
9843,6461
9844,2617
9844,1521
9844,2025
9844,17528
9845,7721
9845,2492
9845,7685
9845,16104
9846,20007
9846,12789
9846,1258
9846,3089
9847,3975
9847,7276
9847,2491
9847,8430
9848,6489
9848,18582
9848,15447
9848,1152
9849,18174
9849,16027
9849,14911
9849,14241
9849,18518
9849,4606
9849,10462
9849,2840
9849,6402
9849,19734
9849,20024
9849,18274
9850,12859
9850,14353
9850,13741
9850,19233
9851,13072
9851,20662
9851,13571
9851,20153
9851,9365
9851,12343
9852,12481
9852,1765
9852,2948
9852,14425
9852,9461
9852,588
9852,15606
9852,16469
9852,1616
9852,11164
9852,10468
9853,2615
9853,5298
9853,5298
9853,3712
9854,17968
9854,16315
9854,5864
9854,5115
9854,14743
9854,6866
9854,4301
9855,5187
9855,12583
9855,16068
9855,16068
9855,11933
9855,14973
9856,17021
9856,10101
9856,9461
9856,5490
9857,11542
9857,11542
9857,11542
9857,13814
9857,10947
9857,10947
9857,4033
9857,1150
9857,13818
9857,15211
9857,3902
9857,3902
9858,4058
9858,20439
9858,11580
9858,13551
9858,1896
9859,7799
9859,8674
9859,18746
9859,8848
9859,7742
9859,8444
9860,6271
9860,14402
9860,12485
9860,19990
9861,10145
9861,19080
9861,16686
9861,19709
9861,1029
9861,4222
9861,11348
9861,7669
9862,9280
9862,3964
9862,8998
9862,5399
9862,8807
9862,19472
9862,8990
9863,10511
9863,4542
9863,713
9863,14788
9864,19741
9864,557
9864,2083
9864,17082
9865,846
9865,9178
9865,19997
9865,969
9865,4755
9865,11046
9865,9463
9865,544
9866,6123
9866,12945
9866,20519
9866,9433
9866,10376
9866,16334
9866,19552
9866,5975
9867,4755
9867,15826
9867,13702
9867,9182
9868,167
9868,10682
9868,8493
9868,16072
9868,1667
9868,20076
9868,4507
9868,19161
9868,4025
9868,7031
9868,7511
9869,593
9869,19834
9869,1609
9869,20521
9870,7774
9870,18211
9870,13702
9870,4806
9870,14379
9870,10921
9871,2
9871,13107
9871,17450
9871,19303
9871,5828
9871,10850
9871,5828
9871,19224
9871,10850
9871,8611
9871,6682
9871,5828
9872,4147
9872,19080
9872,11653
9872,14717
9873,12683
9873,20307
9873,7213
9873,910
9873,13935
9873,631
9873,13260
9873,1886
9873,5686
9873,226
9873,5190
9874,10000
9874,10000
9874,10000
9874,19870
9874,19870
9874,19870
9874,9819
9874,10000
9874,10000
9874,10000
9874,10000
9874,19870
9874,19870
9874,19870
9874,19870
9874,19891
9875,4558
9875,1487
9875,17283
9875,8457
9876,5554
9876,19052
9876,15755
9876,10293
9877,7919
9877,19192
9877,20178
9877,12327
9877,20093
9877,15561
9877,1029
9878,12769
9878,194
9878,2205
9878,18908
9878,13518
9878,16527
9878,20443
9878,3872
9878,462
9878,11847
9878,6616
9878,6636
9878,6188
9878,1142
9878,17114
9878,3990
9879,7612
9879,16114
9879,6700
9879,16936
9879,18734
9879,15895
9880,20501
9880,9848
9880,19058
9880,16538
9880,4058
9880,20443
9880,18160
9880,15253
9881,5975
9881,10253
9881,20153
9881,11343
9882,11605
9882,7539
9882,13460
9882,384
9883,15448
9883,11433
9883,15862
9883,1485
9883,9461
9883,18474
9883,4559
9883,18211
9883,12780
9884,3142
9884,13016
9884,6598
9884,7774
9885,5357
9885,8117
9885,2129
9885,2481
9886,7767
9886,16528
9886,16781
9886,1146
9886,17278
9886,18642
9886,11095
9886,7542
9886,20153
9886,12535
9887,7150
9887,16463
9887,5601
9887,4559
9887,18116
9888,4382
9888,15774
9888,19714
9888,15037
9888,11892
9888,3613
9888,1975
9888,1859
9888,5131
9889,16142
9889,7307
9889,8299
9889,16661
9890,16055
9890,7407
9890,16354
9890,1093
9890,2667
9890,17023
9890,16425
9890,6819
9890,17712
9890,4016
9891,14655
9891,7711
9891,1724
9891,13548
9892,1928
9892,15794
9892,3864
9892,17499
9893,7900
9893,13086
9893,11253
9893,12450
9893,12199
9893,2162
9893,11163
9893,17382
9893,5185
9893,1978
9893,12655
9893,2415
9893,9894
9893,3897
9893,14926
9893,3352
9894,10990
9894,1870
9894,19547
9894,9328
9894,11118
9894,19718
9894,20163
9894,6764
9894,10080
